"","X1","X2","X3","c.abundance...183.821287737092.","c.187.313609837249..183.859751971849..183.821287737092..183.821287737092.."
"45",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"46",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"47",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"48",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"49",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"50",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"51",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"52",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"53",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"54",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"55",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"56",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"57",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"58",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"59",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"60",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"61",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"62",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"63",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"64",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"65",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"66",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"67",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"68",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"69",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"70",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"71",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"72",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"73",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"74",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"75",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"76",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"77",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"78",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"79",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"80",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"81",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"82",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"83",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"84",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"85",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"86",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"87",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"88",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"89",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"90",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"91",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"92",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"93",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"94",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"95",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"96",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"97",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"98",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"99",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"100",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"101",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"102",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"103",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"104",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"105",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"106",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"107",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"108",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"109",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"110",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"111",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"112",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"113",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"114",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"115",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"116",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"117",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"118",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"119",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"120",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"121",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"122",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"123",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"124",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"125",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"126",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"127",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"128",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"129",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"130",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"131",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"132",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"133",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"134",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"135",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"136",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"137",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"138",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"139",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"140",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"141",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"142",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"143",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"144",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"145",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"146",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"147",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"148",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"149",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"150",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"151",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"152",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"153",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"154",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"155",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"156",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"157",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"158",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"159",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"160",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"161",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"162",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"163",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"164",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"165",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"166",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"167",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"168",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"169",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"170",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"171",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"172",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"173",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"174",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"175",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"176",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"177",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"178",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"179",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"180",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"181",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"182",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"183",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"184",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"185",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"186",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"187",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"188",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"189",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"190",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"191",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"192",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"193",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"194",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"195",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"196",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"197",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"198",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"199",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"200",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"201",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"202",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"203",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"204",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"205",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"206",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"207",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"208",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"209",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"210",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"211",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"212",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"213",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"214",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"215",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"216",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"217",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"218",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"219",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"220",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"221",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"222",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"223",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"224",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"225",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"226",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"227",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"228",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"229",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"230",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"231",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"232",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"233",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"234",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"235",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"236",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"237",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"238",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"239",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"240",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"241",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"242",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"243",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"244",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"245",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"246",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"247",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"248",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"249",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"250",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"251",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"252",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"253",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"254",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"255",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"256",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"257",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"258",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"259",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"260",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"261",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"262",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"263",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"264",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"265",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"266",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"267",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"268",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"269",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"270",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"271",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"272",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"273",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"274",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"275",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"276",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"277",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"278",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"279",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"280",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"281",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"282",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"283",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"284",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"285",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"286",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"287",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"288",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"289",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"290",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"291",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"292",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"293",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"294",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"295",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"296",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"297",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"298",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"299",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"300",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"301",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"302",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"303",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"304",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"305",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"306",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"307",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"308",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"309",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"310",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"311",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"312",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"313",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"314",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"315",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"316",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"317",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"318",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"319",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"320",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"321",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"322",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"323",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"324",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"325",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"326",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"327",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"328",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"329",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"330",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"331",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"332",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"333",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"334",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"335",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"336",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"337",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
"338",7.94431012566735e-17,2.67103511812896e-113,1,183.821287737092,183.821287737092
