"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2005,1,634.661413493289,"0101210",63.9301583001648,431.914019317004,932.581698584938,207.417265856952,1941.95554604934,"6"
