"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2010,1,637.0200746786,"0101210",66.6213318252625,446.41572682319,909.00600306192,226.699590123393,1790.01018626745,"7"
