"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2008,1,616.860270170115,"0101210",53.6523867627373,458.146890294729,830.555878420475,259.89834516415,1464.09779051889,"5"
