"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2014,1,257.178566416217,"1000210",77.8155826551406,174.573948190864,378.869904182884,83.4277465172596,792.79158055908,"11"
