"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2020,1,275.398295439474,"0100210",92.4308490680961,183.580285207034,413.139248832923,84.7499189692161,894.917919137088,"7"
