"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2020,1,313.970837411729,"0100210",92.6909455938104,209.085224777652,471.471319170704,96.341994621937,1023.2057902876,"9"
