"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1996,1,170.766290377727,"1000210",48.0995272061285,115.214675215915,253.102531207259,54.4263656263622,535.790431600043,"4"
