"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2023,1,769.859185577444,"0100210",92.7963057188454,523.408897736468,1132.35210211573,250.886883276146,2362.35214005034,"4"
