"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1998,1,270.880739659309,"1001200",56.3247560949086,184.527106607257,397.645508388895,88.7812522649781,826.485020726833,"6"
