"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1995,1,843.344949183408,"0000200",53.2113340365031,540.671822157446,1315.45731470735,231.722915357309,3069.31535975401,"6"
