"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2009,1,885.825391064424,"0101210",53.726476953534,660.994645717066,1187.13007516602,378.328582106006,2074.08760682684,"5"
