"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2000,1,662.259928648303,"0000200",28.4369191777387,518.381670820515,846.071992474273,325.01832484154,1349.42610791895,"1"
