"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2021,1,450.649130840886,"0100210",90.2458656648873,305.334431535993,665.121971688628,145.401216912872,1396.71897828296,"4"
