"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1993,1,1327.6068323258,"1100210",38.4226506724083,954.447125832274,1846.66059914134,508.874226476322,3463.60615164731,"9"
