"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2010,1,52088.7053782721,"0000210",20.5017914927561,40412.403546186,67138.6255183653,24913.5319694242,108906.004628903,"14"
