"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2011,1,72089.9900935125,"0000210",21.0079504774251,56048.4240492453,92722.7974709256,34692.2368059608,149802.006159193,"12"
