"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2011,1,73267.5529959165,"0000210",21.0404662533225,56952.2957108504,94256.6801742939,35237.9566143611,152339.546267041,"14"
