"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1998,1,100.769314030041,"1000210",50.3364638377148,68.5752501366517,148.077544447157,32.9294369837781,308.370126555376,"8"
