"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2019,1,217.977019171261,"0100210",92.9854108657175,143.807159580022,330.40066312101,65.0919062813309,729.952210670094,"8"
