"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1998,1,97.6809642018563,"1000210",44.7160187036687,69.0877898210991,138.107917362995,35.7063497319419,267.223360523708,"5"
