"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2015,1,509.492838168652,"0100210",82.8708129403148,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,"3"
