"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2008,1,302.495096591724,"0000200",27.4058997533098,242.296287799725,377.650372991559,158.736675618155,576.44701897468,"1"
