"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1999,1,10563.6750297289,"0010200",3.97796380836498,9808.64461688754,11376.8246778552,8515.87405742183,13103.9079936207,"14"
