"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2007,1,389.230907230592,"0101210",53.0111304941905,288.798671957129,524.589320708646,163.52129400337,926.489116092898,"5"
