"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2019,1,248.105235925247,"0100210",91.6347671284428,164.67568203399,373.802660679534,75.4008781821317,816.385824377703,"9"
