"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1998,1,125.655510307825,"0101210",49.4181783859445,88.8174256935348,177.772629046929,45.8478278608142,344.385067023316,"10"
