"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2018,1,251.955820581424,"0100210",85.1263606560993,170.67069976579,371.954504270353,81.2373141820178,781.435676007497,"10"
