"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2004,1,532.277761914264,"0101210",60.9402528118193,365.829710917266,774.45764347044,179.016879053294,1582.64191246521,"10"
