"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2015,1,76743.4189142732,"0000210",21.1708196380409,60634.7152081233,97131.6897661062,38700.4006649894,152183.239590583,"12"
