"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1995,1,220.213170639898,"0000210",41.5549137506756,152.555378457717,317.876963850984,75.7888768925997,639.85432310862,"5"
