"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2011,1,891.213577806363,"0101210",70.4436185871664,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,"8"
