"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1996,1,13655.2437549553,"0000200",6.12785795273132,11718.4563922666,15912.1368690079,8755.21485340619,21297.6706031038,"13"
