"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2023,1,78748.4059541993,"0000210",28.9497116710508,61741.8648848042,100439.328353582,38833.2812535346,159690.637518892,"14"
