"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2017,1,404.83095792664,"0100210",84.1311770140533,273.370538726731,599.509022658907,129.348935934963,1267.02321369079,"10"
