"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1997,1,402.055969287211,"0000200",23.403684276472,318.660003983485,507.2773502126,204.604526010723,790.055848671732,"1"
