"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",1999,1,217.243687503855,"1000210",50.2637453685094,149.688174638934,315.287562789194,73.6034738031975,641.203700337068,"10"
