"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2015,1,321.25716817651,"1000210",76.9730744986069,220.523786136133,468.004698781471,107.657683070686,958.651209658922,"5"
