"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2017,1,94726.6320355327,"0000210",23.2628266745267,74614.3577862303,120260.162829562,47345.8543207541,189523.136619415,"12"
