"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2021,1,399.351744110578,"0100210",93.528930531518,266.988240385948,597.336479290697,123.94504097586,1286.71396829198,"7"
