"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2001,1,392.386990394032,"1000210",55.0480080464187,267.584662001179,575.397517477319,129.005346928577,1193.49743166637,"8"
