"","year","period","predicted_abundance","arma","aicc","Lo 50","Hi 50","Lo 95","Hi 95","model"
"1",2021,1,65186.0141940046,"0000210",28.4013160588453,50895.8624032714,83488.44573715,31758.3105269372,133798.567241063,"12"
